Time,Subject,Content,Medium,Direction
2021-05-31 23:22:00,,From zest grill house,intercom_text,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,push,out
2021-05-31 23:22:00,,From zest grill house,intercom_text,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,intercom_text,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,push,out
2021-05-31 23:21:49,,Do you want to substitute yogurt drink because they don’t have it?,intercom_text,out
2021-05-31 18:22:34,,Thank you!,push,out
2021-05-31 18:22:34,,Thank you!,push,out
2021-05-31 18:22:34,,Thank you!,intercom_text,out
2021-05-31 18:22:34,,Thank you!,push,out
2021-05-31 18:22:34,,Thank you!,intercom_text,out
2021-05-31 18:22:34,,Thank you!,push,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",push,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",push,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",intercom_text,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",intercom_text,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",push,out
2021-05-31 18:22:07,,"It’s not ready yet , it should be ready soon",push,out
2021-05-31 18:21:24,,Hey still waiting for the order,push,out
2021-05-31 18:21:24,,Hey still waiting for the order,push,out
2021-05-31 18:21:24,,Hey still waiting for the order,push,out
2021-05-31 18:21:24,,Hey still waiting for the order,intercom_text,out
2021-05-31 18:21:24,,Hey still waiting for the order,intercom_text,out
2021-05-31 18:21:24,,Hey still waiting for the order,push,out
2021-05-31 17:19:15,,Left at door!,push,out
2021-05-31 17:19:15,,Left at door!,push,out
2021-05-31 17:19:15,,Left at door!,intercom_text,out
2021-05-31 17:19:15,,Left at door!,intercom_text,out
2021-05-30 22:29:07,,Where is it?,intercom_text,out
2021-05-30 22:29:07,,Where is it?,push,out
2021-05-30 22:29:07,,Where is it?,push,out
2021-05-30 22:29:07,,Where is it?,intercom_text,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,push,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,intercom_text,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,intercom_text,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,push,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,push,out
2021-05-26 19:12:31,,Waiting for gaurd to arrive at front gait,push,out
2021-05-26 03:10:15,,"OK, got it!",intercom_text,out
2021-05-26 03:10:15,,"OK, got it!",intercom_text,out
2021-05-26 01:03:53,,"OK, got it!",intercom_text,out
2021-05-26 01:03:53,,"OK, got it!",intercom_text,out
2021-05-26 01:03:11,,I can’t find the door,intercom_text,out
2021-05-26 01:03:11,,I can’t find the door,intercom_text,out
